responseid,recordeddate,duration,userlanguage,source,gc,aid,distributionchannel,resi_ny,res_length,zip,cross_1,cross_2,age,gen,gen_text,race,race_his_lat,race_white,race_black,race_native,race_haw,race_e_asian,race_other,race_s_asian,race_pnta,race_text,mar,relig,relig_text,sex,sex_text,lang,lang_text,disab,disab_cog,disab_phys,disab_none,disab_pnta,sch_level,sch_level_text,labor,hh_sn_65,hh_ad_18_64,hh_ch_6_17,hh_ch_3_5,hh_ch_0_2,income,inc_ch,emp_before,emp_before_ft,emp_before_pt,emp_before_gig,emp_before_sb,emp_before_st,emp_before_fl,emp_before_re,emp_before_hm,emp_before_other,emp_before_un,emp_before_text,emp_after,emp_after_ft,emp_after_pt,emp_after_fl,emp_after_sb,emp_after_st,emp_after_gig,emp_after_hm,emp_after_other,emp_after_re,emp_after_un,emp_after_text,wrk,emp_reas,emp_reas_laid,emp_reas_fire,emp_reas_pay,emp_reas_ben,emp_reas_new,emp_reas_covid,emp_reas_re,emp_reas_train,emp_reas_other,emp_reas_na,emp_reas_text,unemp_ben,unemp_tm,unemp_diff,unemp_diff_lang,unemp_diff_nav,unemp_diff_app,unemp_diff_tech,unemp_diff_den,unemp_diff_not_app,unemp_diff_other,unemp_diff_no_diff,unemp_diff_text,res_type,res_type_rent,diff_afford,diff_afford_food,diff_afford_trans,diff_afford_util,diff_afford_rent,diff_afford_internet,diff_afford_hc,diff_afford_cc,diff_afford_tech,diff_afford_none,diff_access,diff_access_food,diff_access_ss,diff_access_trans,diff_access_hous,diff_access_internet,diff_access_hc,diff_access_test,diff_access_cc,diff_access_none,diff_access_tech,insecure,insecure_food_worr,insecure_food_ran_out,insecure_hous,insecure_evict,insecure_none,ins,ins_priv,ins_emp,ins_care,ins_caid,ins_idk,ins_none,trans_drive,trans_taxi,trans_carpool,trans_public_bus,trans_priv_bus,trans_subway,trans_rail,trans_ferry,trans_bike,trans_walk,rate_gov,rate_neigh_gar,rate_neigh_pot,rate_neigh_lib,rate_neigh_pub,rate_neigh_rec,rate_neigh_code,rate_neigh_med,rate_neigh_pol,rate_neigh_pre,lr_stress,lr_stress_fb,lr_stress_np,lr_stress_gov,lr_stress_emp,lr_stress_uni,lr_stress_ff,lr_stress_idk,lr_trans,lr_trans_fb,lr_trans_np,lr_trans_gov,lr_trans_emp,lr_trans_uni,lr_trans_ff,lr_trans_idk,lr_food,lr_food_fb,lr_food_np,lr_food_gov,lr_food_emp,lr_food_uni,lr_food_ff,lr_food_idk,lr_hc,lr_hc_fb,lr_hc_np,lr_hc_gov,lr_hc_emp,lr_hc_uni,lr_hc_ff,lr_hc_idk,lr_util,lr_util_fb,lr_util_np,lr_util_gov,lr_util_emp,lr_util_uni,lr_util_ff,lr_util_idk,lr_cc,lr_cc_fb,lr_cc_np,lr_cc_gov,lr_cc_emp,lr_cc_uni,lr_cc_ff,lr_cc_idk,lr_ec,lr_ec_fb,lr_ec_np,lr_ec_gov,lr_ec_emp,lr_ec_uni,lr_ec_ff,lr_ec_idk,stress_unc,stress_conf,stress_way,stress_pile,safe_home,safe_work,safe_commute,safe_sch,safe_reas,safe_reas_pol_lack,safe_reas_light,safe_reas_pol_pres,safe_reas_drug_alc,safe_reas_news,safe_reas_none,av_crime,av_crime_hc,av_crime_trans,av_crime_sch,av_crime_work,av_crime_pub_space,av_crime_ent,av_crime_shop,av_crime_relig,av_crime_none,pol_local,pol_exp_gen,pol_exp_dist,pol_exp_ment,pol_exp_self,pol_exp_neigh,pol_exp_crime,exp,exp_ab,exp_vi,exp_none,exp_pnta,discrim,stressors,email,phone,any_else,any_else_fut_yes,any_else_fut_no,demographic_na,policy_na,exclusion_reason,borough,bronx,bk,mh,qu,si,neighborhood,completion,gender,sex_orientation,religion,religion_group,lgbtq_bi,lgbtq,bronx_bi,brooklyn_bi,queens_bi,manhattan_bi,staten_island_bi,english_lang,asian,race_census,race_census2,race_census3,hh_size,hh_ad_one,hh_sn_65_bi,hh_ch_6_17_bi,hh_ch_3_5_bi,hh_ch_0_2_bi,hh_ch_0_17_bi,hh_ch_sn,hh_child,hh_elderly,dis,cog_dis,phys_dis,both_dis,hh_disability,edu_cat,sch_level_cat,sch_bach,education,inc_neg,inc_pos,inc_same,below_poverty_bi,inc_dist,inc_ab_med,inc_be_med,inc_level,below_poverty,below_median,wrk_in,emp_status_before,emp_status_after,emp_change,emp_before_part_time,emp_after_part_time,discrim_bi,exp_ab_or_vi,exp_ab_and_vi,rate_neigh_pub_good,rate_neigh_rec_good,rate_neigh_code_good,rate_neigh_pol_good,rate_neigh_pre_good,rate_neigh_pub_bad,rate_neigh_rec_bad,rate_neigh_code_bad,rate_neigh_pol_bad,rate_neigh_pre_bad,rate_gov_bad,rate_gov_good,stress_score,stress_bi,ins_has,lr_fam,lr_gov,lr_fb,lr_np,lr_uni,lr_emp,food_insec,house_insec,fin_insec,res_insec,sev_food_insec,sev_house_insec
r_2ymldq4l0dtswvv,2023-12-06T12:32:31Z,467,en,9,99,,99,1,3,10467,boston road,pelham parkway,60,2,,black or african american,0,0,1,0,0,0,0,0,0,,1,6,baptist,5,,0,,"no, i am not currently living with a cognitive or physical disability",0,0,1,0,4,,4,0,1,0,0,0,5,1,full-time employee,1,0,0,0,0,0,0,0,0,0,,full-time employee,1,0,0,0,0,0,0,0,0,0,,3,does not apply to me / my employment status has not changed,0,0,0,0,0,0,0,0,0,1,,4,,did not need to access unemployment benefits,0,0,0,0,0,1,0,0,,1,4,none of the above,0,0,0,0,0,0,0,0,1,none of the above,0,0,0,0,0,0,0,0,1,0,none of the above,0,0,0,0,1,private insurance,1,0,0,0,0,0,,,,1,,,,,,,3,2,3,5,5,3,4,2,4,3,my employer/business,0,0,0,1,0,0,0,government agencies,0,0,1,0,0,0,0,not sure/not applicable,0,0,0,0,0,0,1,my employer/business,0,0,0,1,0,0,0,not sure/not applicable,0,0,0,0,0,0,1,not sure/not applicable,0,0,0,0,0,0,1,not sure/not applicable,0,0,0,0,0,0,1,1,5,4,2,2,1,2,3,lack of police in my neighborhood;lack of lighting in my neighborhood;local news (print or digital) coverage of crime,1,1,0,0,1,0,going shopping/running errands,0,0,0,0,0,0,1,0,0,3,2,1,1,3,1,1,"no, i haven’t experienced any verbal abuse or physical violence",0,0,1,0,2,,legs-adagios0g@icloud.com,9178167094,"no, i would not like to be contacted for future surveys or modules",0,1,34,187,include,bronx,bronx park and fordham,,,,,bronx park and fordham,0.9053030303030303,female,prefer not to say,other,Other,,,TRUE,FALSE,FALSE,FALSE,FALSE,English spoken at home,0,black or african american,black or african american,black or african american,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No children in household,No senior citizens in household,FALSE,FALSE,FALSE,FALSE,Household with no disability,associate’s degree,4,0,Less than Bachelor's,0,1,0,0,3,TRUE,FALSE,HH income above $69500,Above Poverty Level,Above Median Income,TRUE,employed,employed,FALSE,1,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,12,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0
r_b3dovhyng1dqh4l,2023-12-06T13:37:05Z,169,en,a,99,,99,1,3,11432,,,22,2,,"south asian (e.g. indian, pakistani, bangladeshi)",0,0,0,0,0,0,0,1,0,,1,4,,5,,1,bengali,"no, i am not currently living with a cognitive or physical disability",0,0,1,0,5,,2,0,4,1,0,0,4,3,full-time employee,1,0,0,0,0,0,0,0,0,0,,full-time employee,1,0,0,0,0,0,0,0,0,0,,3,does not apply to me / my employment status has not changed,0,0,0,0,0,0,0,0,0,1,,4,,did not need to access unemployment benefits,0,0,0,0,0,1,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,47,include,queens,,,,jamaica,,jamaica,0.3484848484848485,female,prefer not to say,muslim / islam,"Minority (Jewish, Muslim, Hindu)",,,FALSE,FALSE,TRUE,FALSE,FALSE,Other langugage spoken at home,1,"south asian (e.g. indian, pakistani, bangladeshi)",asian,asian,5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Has children in household,No senior citizens in household,FALSE,FALSE,FALSE,FALSE,Household with no disability,bachelor’s degree,5,1,Bachelor's or Higher,0,0,1,1,3,TRUE,FALSE,HH income above $69500,Below Poverty Level,Above Median Income,TRUE,employed,employed,FALSE,1,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r_2ztftcbu9fazdvo,2023-12-06T14:24:52Z,266,en,m,99,,99,1,3,11691,central avenue,dinsmore ave,25,1,,white,0,1,0,0,0,0,0,0,0,,1,3,,1,,0,,"yes, i currently am living with a cognitive disability",1,0,0,0,3,,4,0,5,0,0,0,4,3,part-time employee,0,1,0,0,0,0,0,0,0,0,,part-time employee,0,1,0,0,0,0,0,0,0,0,,1,does not apply to me / my employment status has not changed,0,0,0,0,0,0,0,0,0,1,,4,,did not need to access unemployment benefits,0,0,0,0,0,1,0,0,,2,3,none of the above,0,0,0,0,0,0,0,0,1,none of the above,0,0,0,0,0,0,0,0,1,0,none of the above,0,0,0,0,1,private insurance,1,0,0,0,0,0,,,,2,,1,,,,3,3,4,4,2,5,3,5,5,5,5,friends/family,0,0,0,0,0,1,0,friends/family,0,0,0,0,0,1,0,friends/family,0,0,0,0,0,1,0,friends/family,0,0,0,0,0,1,0,friends/family,0,0,0,0,0,1,0,not sure/not applicable,0,0,0,0,0,0,1,not sure/not applicable,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,151,include,queens,,,,rockaways,,rockaways,0.7462121212121212,male,heterosexual,jewish / judaism,"Minority (Jewish, Muslim, Hindu)",,,FALSE,FALSE,TRUE,FALSE,FALSE,English spoken at home,0,white,white,white,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No children in household,No senior citizens in household,TRUE,TRUE,FALSE,FALSE,Household with a disability,"some college, no degree",3,0,Less than Bachelor's,0,0,1,1,3,TRUE,FALSE,HH income above $69500,Below Poverty Level,Above Median Income,TRUE,employed,employed,FALSE,1,1,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
r_1o6vd2njwelimbc,2023-12-06T14:31:47Z,648,en,m,99,,99,1,3,10460,e 180th st,southern blvd,22,2,,black or african american,0,0,1,0,0,0,0,0,0,,1,7,,5,,1,twi,"no, i am not currently living with a cognitive or physical disability",0,0,1,0,2,,4,0,3,2,0,0,3,2,student,0,0,0,0,1,0,0,0,0,0,,student,0,0,0,0,1,0,0,0,0,0,,5,does not apply to me / my employment status has not changed,0,0,0,0,0,0,0,0,0,1,,4,,other,0,0,0,0,0,0,1,0,n/a,1,2,food;transportation,1,1,0,0,0,0,0,0,0,none of the above,0,0,0,0,0,0,0,0,1,0,eviction or threat of eviction,0,0,0,1,0,medicaid,0,0,0,1,0,0,,,,2,1,3,,,,,3,4,3,4,4,5,5,5,4,4,my employer/business,0,0,0,1,0,0,0,government agencies,0,0,1,0,0,0,0,my employer/business;friends/family,0,0,0,1,0,1,0,government agencies,0,0,1,0,0,0,0,not sure/not applicable,0,0,0,0,0,0,1,not sure/not applicable,0,0,0,0,0,0,1,not sure/not applicable,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,152,include,bronx,central bronx,,,,,central bronx,0.7537878787878788,female,prefer not to say,no religion/unaffiliated,None/Unaffiliated,,,TRUE,FALSE,FALSE,FALSE,FALSE,Other langugage spoken at home,0,black or african american,black or african american,black or african american,5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Has children in household,No senior citizens in household,FALSE,FALSE,FALSE,FALSE,Household with no disability,high school diploma or equivalent,2,0,Less than Bachelor's,1,0,0,1,2,FALSE,TRUE,HH income between $36500 and $69500,Below Poverty Level,Below Median Income,FALSE,student,student,FALSE,1,1,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,0
r_1mnkxqzfdfahdlr,2023-12-06T14:34:14Z,1442,en,a,99,,99,1,3,10451,156 street,park ave,34,2,,hispanic or latinx,1,0,0,0,0,0,0,0,0,,1,1,,1,,1,spanish,"no, i am not currently living with a cognitive or physical disability",0,0,1,0,3,,1,0,1,1,0,1,2,2,part-time employee;student,0,1,0,0,1,0,0,0,0,0,,part-time employee;student,0,1,0,0,1,0,0,0,0,0,,1,sought better pay;sought better benefits;returned to school or job training,0,0,1,1,0,0,0,1,0,0,,4,,did not need to access unemployment benefits,0,0,0,0,0,1,0,0,,1,2,internet;health care services;childcare,0,0,0,0,1,1,1,0,0,internet;health care services;childcare,0,0,0,0,1,1,0,1,0,0,none of the above,0,0,0,0,1,employer-provided insurance;medicaid,0,1,0,1,0,0,3,2,,,,1,,,,,3,3,4,3,3,3,4,3,4,4,friends/family,0,0,0,0,0,1,0,friends/family,0,0,0,0,0,1,0,friends/family,0,0,0,0,0,1,0,my employer/business,0,0,0,1,0,0,0,friends/family,0,0,0,0,0,1,0,friends/family,0,0,0,0,0,1,0,not sure/not applicable,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,151,include,bronx,high bridge and morrisania,,,,,high bridge and morrisania,0.75,female,heterosexual,catholic / catholicism,Christian,,,TRUE,FALSE,FALSE,FALSE,FALSE,Other langugage spoken at home,0,hispanic or latinx,hispanic or latinx,hispanic or latinx,3,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Has children in household,No senior citizens in household,FALSE,FALSE,FALSE,FALSE,Household with no disability,"some college, no degree",3,0,Less than Bachelor's,1,0,0,1,1,FALSE,TRUE,HH income below $36500,Below Poverty Level,Below Median Income,TRUE,employed,employed,FALSE,1,1,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,0
r_1dfzishdwmickvn,2023-12-06T14:42:20Z,496,en,m,99,,99,1,3,10016,e 34th st,3rd ave,28,4,,"east asian (e.g. chinese, korean, japanese);native hawaiian or pacific islander",0,0,0,0,1,1,0,0,0,,1,8,,3,,0,,"yes, i currently am living with a cognitive disability",1,0,0,0,5,,4,0,1,0,0,0,2,2,part-time employee;student,0,1,0,0,1,0,0,0,0,0,,part-time employee,0,1,0,0,0,0,0,0,0,0,,1,does not apply to me / my employment status has not changed,0,0,0,0,0,0,0,0,0,1,,4,,did not need to access unemployment benefits,0,0,0,0,0,1,0,0,,5,,none of the above,0,0,0,0,0,0,0,0,1,covid-19 tests,0,0,0,0,0,0,1,0,0,0,none of the above,0,0,0,0,1,medicaid,0,0,0,1,0,0,,3,,1,,2,,,,,4,2,4,3,5,2,5,5,5,3,friends/family,0,0,0,0,0,1,0,my employer/business;friends/family,0,0,0,1,0,1,0,friends/family,0,0,0,0,0,1,0,not sure/not applicable,0,0,0,0,0,0,1,not sure/not applicable,0,0,0,0,0,0,1,not sure/not applicable,0,0,0,0,0,0,1,not sure/not applicable,0,0,0,0,0,0,1,4,2,3,4,3,2,2,3,police presence in my neighborhood;drug and alcohol use in public;local news (print or digital) coverage of crime,0,0,1,1,1,0,spending time in an outdoor public space,0,0,0,0,1,0,0,0,0,2,2,2,2,2,2,1,i prefer not to say,0,0,0,1,3,,,,,,,33,188,include,manhattan,,,gramercy park and murray hill,,,gramercy park and murray hill,0.8863636363636364,non-binary,bisexual,prefer not to say,,1,LGBTQIA+,FALSE,FALSE,FALSE,TRUE,FALSE,English spoken at home,1,two or more races,two or more races,two or more races,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No children in household,No senior citizens in household,TRUE,TRUE,FALSE,FALSE,Household with a disability,bachelor’s degree,5,1,Bachelor's or Higher,1,0,0,1,1,FALSE,TRUE,HH income below $36500,Below Poverty Level,Below Median Income,TRUE,employed,employed,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,13,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0
r_wdp8hwipwxyyxzv,2023-12-06T14:45:09Z,275,en,m,99,,99,1,1,10027,130th,st nicholas terrace,19,2,,white,0,1,0,0,0,0,0,0,0,,1,1,,1,,0,,"yes, i currently am living with a cognitive disability;yes, i currently am living with a physical disability",1,1,0,0,3,,4,0,3,1,0,0,4,3,student,0,0,0,0,1,0,0,0,0,0,,student,0,0,0,0,1,0,0,0,0,0,,5,does not apply to me / my employment status has not changed,0,0,0,0,0,0,0,0,0,1,,4,,other,0,0,0,0,0,0,1,0,no,1,3,food;transportation,1,1,0,0,0,0,0,0,0,none of the above,0,0,0,0,0,0,0,0,1,0,worried about running out of food,1,0,0,0,0,employer-provided insurance,0,1,0,0,0,0,,,,1,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,86,include,manhattan,,,central harlem,,,central harlem,0.5,female,heterosexual,catholic / catholicism,Christian,,,FALSE,FALSE,FALSE,TRUE,FALSE,English spoken at home,0,white,white,white,4,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Has children in household,No senior citizens in household,TRUE,TRUE,TRUE,TRUE,Household with a disability,"some college, no degree",3,0,Less than Bachelor's,0,0,1,1,3,TRUE,FALSE,HH income above $69500,Below Poverty Level,Above Median Income,FALSE,student,student,FALSE,1,1,FALSE,,,,,,,,,,,,,,,,,TRUE,,,,,,,TRUE,FALSE,TRUE,FALSE,1,0
r_3g3rj50xqi3jep8,2023-12-06T15:26:56Z,397,en,m,99,,99,1,1,11214,cropsey av.,bay 16th st.,19,1,,white,0,1,0,0,0,0,0,0,0,,1,7,,3,,1,"russian, belarusian","no, i am not currently living with a cognitive or physical disability",0,0,1,0,3,,2,0,3,1,0,0,5,3,student,0,0,0,0,1,0,0,0,0,0,,student,0,0,0,0,1,0,0,0,0,0,,5,does not apply to me / my employment status has not changed,0,0,0,0,0,0,0,0,0,1,,1,4,system too difficult to navigate,0,1,0,0,0,0,0,0,,4,,none of the above,0,0,0,0,0,0,0,0,1,none of the above,0,0,0,0,0,0,0,0,1,0,none of the above,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,75,include,brooklyn,,southwest brooklyn,,,,southwest brooklyn,0.4621212121212121,male,bisexual,no religion/unaffiliated,None/Unaffiliated,1,LGBTQIA+,FALSE,TRUE,FALSE,FALSE,FALSE,Other langugage spoken at home,0,white,white,white,4,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Has children in household,No senior citizens in household,FALSE,FALSE,FALSE,FALSE,Household with no disability,"some college, no degree",3,0,Less than Bachelor's,0,0,1,0,3,TRUE,FALSE,HH income above $69500,Above Poverty Level,Above Median Income,FALSE,student,student,FALSE,1,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,0,0
r_z9ekwrdh6ann4kn,2023-12-06T19:53:10Z,300,en,m,99,,99,1,3,11201,,,21,2,,"east asian (e.g. chinese, korean, japanese)",0,0,0,0,0,1,0,0,0,,1,8,,1,,1,cantonese,"no, i am not currently living with a cognitive or physical disability",0,0,1,0,2,,4,0,4,0,0,0,1,3,student,0,0,0,0,1,0,0,0,0,0,,student,0,0,0,0,1,0,0,0,0,0,,5,does not apply to me / my employment status has not changed,0,0,0,0,0,0,0,0,0,1,,4,,did not need to access unemployment benefits,0,0,0,0,0,1,0,0,,1,2,none of the above,0,0,0,0,0,0,0,0,1,none of the above,0,0,0,0,0,0,0,0,1,0,none of the above,0,0,0,0,1,medicaid,0,0,0,1,0,0,,,,2,,1,,,,,4,5,5,5,5,5,5,5,5,5,government agencies,0,0,1,0,0,0,0,government agencies,0,0,1,0,0,0,0,community non-profits,0,1,0,0,0,0,0,government agencies,0,0,1,0,0,0,0,not sure/not applicable,0,0,0,0,0,0,1,government agencies,0,0,1,0,0,0,0,government agencies,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,150,include,brooklyn,,northwest brooklyn,,,,northwest brooklyn,0.7386363636363636,female,heterosexual,prefer not to say,,,,FALSE,TRUE,FALSE,FALSE,FALSE,Other langugage spoken at home,1,"east asian (e.g. chinese, korean, japanese)",asian,asian,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No children in household,No senior citizens in household,FALSE,FALSE,FALSE,FALSE,Household with no disability,high school diploma or equivalent,2,0,Less than Bachelor's,0,0,1,1,1,FALSE,TRUE,HH income below $36500,Below Poverty Level,Below Median Income,FALSE,student,student,FALSE,1,1,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
r_1rposnvcfq3zphs,2023-12-06T20:12:09Z,60,en,147,99,,99,1,3,11106,3211 23rd st,apt 3b,18,1,,black or african american,0,0,1,0,0,0,0,0,0,,1,4,,1,,0,,"no, i am not currently living with a cognitive or physical disability",0,0,1,0,1,,4,0,3,1,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,2,include,queens,,,,northwest queens,,northwest queens,0.18181818181818182,male,heterosexual,muslim / islam,"Minority (Jewish, Muslim, Hindu)",,,FALSE,FALSE,TRUE,FALSE,FALSE,English spoken at home,0,black or african american,black or african american,black or african american,4,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Has children in household,No senior citizens in household,FALSE,FALSE,FALSE,FALSE,Household with no disability,no high school diploma or equivalent,1,0,Less than Bachelor's,0,0,1,1,2,FALSE,TRUE,HH income between $36500 and $69500,Below Poverty Level,Below Median Income,FALSE,,,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r_114krakjqnvauko,2023-12-07T00:36:49Z,340,en,m,99,,99,1,3,11249,n 3rd street,wythe ave,35,1,,white,0,1,0,0,0,0,0,0,0,,2,7,,1,,0,,"no, i am not currently living with a cognitive or physical disability",0,0,1,0,8,,4,0,2,0,0,1,5,2,full-time employee,1,0,0,0,0,0,0,0,0,0,,unemployed,0,0,0,0,0,0,0,0,0,1,,5,other,0,0,0,0,0,0,0,0,1,0,"finished phd, on parental leave",4,,did not need to access unemployment benefits,0,0,0,0,0,1,0,0,,4,,none of the above,0,0,0,0,0,0,0,0,1,none of the above,0,0,0,0,0,0,0,0,1,0,none of the above,0,0,0,0,1,employer-provided insurance,0,1,0,0,0,0,,,3,,,2,,1,,,5,2,2,2,3,1,5,5,5,2,friends/family,0,0,0,0,0,1,0,friends/family,0,0,0,0,0,1,0,friends/family,0,0,0,0,0,1,0,friends/family,0,0,0,0,0,1,0,friends/family,0,0,0,0,0,1,0,friends/family,0,0,0,0,0,1,0,not sure/not applicable,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,151,include,brooklyn,,,,,,,0.7386363636363636,male,heterosexual,no religion/unaffiliated,None/Unaffiliated,,,FALSE,TRUE,FALSE,FALSE,FALSE,English spoken at home,0,white,white,white,3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Has children in household,No senior citizens in household,FALSE,FALSE,FALSE,FALSE,Household with no disability,doctorate degree,6,1,Bachelor's or Higher,1,0,0,0,3,TRUE,FALSE,HH income above $69500,Above Poverty Level,Above Median Income,FALSE,employed,unemployed,TRUE,1,0,FALSE,,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
